danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0.47724974721941354,0.8259964851289996,0.8181818181818182,0.8537037037037037,0.061875000000000006,0.0006194779116465865,0.000715863453815261,0.17865523926129986,0.13387423935091278,0.49040643366287406
0.660262891809909,0.33698660712946404,0.0,0.5556384742951908,0.036145833333333335,0.8815261044176708,6.244979919678714e-05,0.07366595245383123,0.21703853955375255,0.33734234559289283
0.7573306370070779,0.5469908492151542,0.8181818181818182,0.6490602542841349,0.04906250000000001,0.14759036144578314,0.8694779116465864,0.09907152331394756,0.10243407707910751,0.5171705995076933
0.474216380182002,0.9019980203600113,0.9090909090909092,0.7926478717523494,0.06781250000000001,0.006194779116465864,0.0005230923694779117,0.07080910111213141,0.41886409736308317,0.497005267842109
0.5308392315470173,0.5779914754278036,0.8181818181818182,0.8364289662797126,0.125,0.013253012048192772,0.009196787148594378,0.09805121926334047,0.5446247464503043,0.49589878045847063
0.5631951466127402,0.31998626372252725,0.09090909090909091,0.6642620232172471,0.045625,0.7419678714859438,4.006024096385542e-05,0.1021324354657688,0.3823529411764706,0.7081799886144051
0.7128412537917088,0.813996242724103,0.36363636363636365,0.8114704256495302,0.036041666666666666,0.0011546184738955823,0.003132530120481928,0.19498010407101315,0.2626774847870183,0.44099134855154387
0.16380182002022245,0.11198206203765317,0.0,0.48805970149253736,0.03947916666666667,0.9578313253012049,0.9186746987951808,0.10621365166819713,0.051115618661257606,0.28079121865954665
0.6097067745197169,0.9459989091779654,0.7272727272727273,0.8694306246545054,0.23750000000000002,0.00033634538152610443,0.060642570281124505,0.08335884093459851,0.30425963488843816,0.5371515166093377
0.6552072800808898,0.5639911926220909,0.8181818181818182,0.8527639579878387,0.03354166666666667,0.21686746987951808,0.0,0.07499234771962045,0.3620689655172414,0.532926017687762
0.30940343781597573,0.5399907078122979,0.4545454545454546,0.7636539524599227,0.043125000000000004,0.6275100401606426,0.004558232931726908,0.14294459749005203,0.14908722109533468,0.30220736215011346
0.8240647118301314,0.6049920208388209,0.4545454545454546,0.710530679933665,0.03833333333333334,0.03313253012048193,0.6867469879518073,0.10417304356698297,0.8062880324543611,0.41149704535796466
0.5166835187057635,0.6979938994767694,0.6363636363636364,0.7674958540630183,0.04302083333333334,0.09618473895582329,0.00021485943775100404,0.3704724007754311,0.8701825557809331,0.6845228072707447
0.7522750252780587,0.9279985455706206,0.9090909090909092,0.8069928137092317,0.051562500000000004,0.00041064257028112453,0.6265060240963856,0.12253851647791042,0.5141987829614605,0.49316463409745104
0.5288169868554096,0.7599951519020685,0.4545454545454546,0.6187949143173025,0.03385416666666667,0.10341365461847389,0.0006827309236947792,0.05581063156820732,0.5892494929006085,0.37791755867189436
0.47724974721941354,0.9249984849693964,0.8181818181818182,0.8362354892205639,0.04322916666666667,0.00030622489959839357,4.457831325301205e-06,0.06489133761861034,0.7565922920892495,0.5892045317874581
0.5813953488372092,0.935998707173885,0.9090909090909092,0.8267551133222776,0.05333333333333334,0.0001285140562248996,0.014658634538152611,0.07233955718804204,0.8914807302231238,0.6022899478026604
0.5904954499494439,0.5899917178327002,0.7272727272727273,0.7558319513543394,0.03364583333333334,0.5351405622489961,0.03353413654618474,0.08029792878277726,0.6369168356997972,0.48926787418115925
0.7320525783619818,0.6029919804380048,0.9090909090909092,0.7894969596462135,0.03302083333333333,0.18373493975903615,0.0004708835341365462,0.08458320579532701,0.577079107505071,0.44697680385506616
0.41051567239636,0.9609992121840861,0.18181818181818182,0.8690713101160863,0.16354166666666667,0.00017771084337349398,0.0018373493975903615,0.319457198245077,0.515212981744422,0.7457765055845541
0.538928210313448,0.7389947276934994,0.6363636363636364,0.7038142620232173,0.0584375,0.0030020080321285143,3.704819277108434e-06,0.47250280583613913,0.6450304259634889,0.3461581635516641
0.46006066734074824,0.8409967881351202,0.6363636363636364,0.7173576561636263,0.04906250000000001,0.01355421686746988,0.024196787148594377,0.06887052341597796,0.5162271805273834,0.7460731724917614
0.2396359959555106,0.6579930914604475,0.36363636363636365,0.7466003316749587,0.03489583333333334,0.13654618473895583,3.0120481927710845e-05,0.1327415569839812,0.27079107505071,0.6348311003135048
0.2264914054600607,0.8889977577547067,0.4545454545454546,0.787175234936429,0.07,0.011646586345381526,8.775100401606426e-05,0.40720334659728596,0.3448275862068966,0.5409600782559193
0.5348837209302326,0.7429948084951316,0.09090909090909091,0.7728026533996684,0.09479166666666668,0.0037951807228915665,5.481927710843374e-06,0.03193551678400163,0.6247464503042597,0.4529582501463289
0.5419615773508595,0.8449968689367525,0.18181818181818182,0.8032061912658929,0.06406250000000001,0.003313253012048193,0.0,0.035302520151005,0.6085192697768763,0.6412535379533191
0.4519716885743175,0.54399078861393,0.0,0.7826423438363738,0.39375000000000004,0.46787148594377514,0.13353413654618476,0.545964697479849,0.6338742393509128,0.5609610404188616
0.723963599595551,0.3299864657266077,0.0,0.595411829740188,0.04791666666666667,0.19377510040160645,2.951807228915663e-05,0.11437608407305377,0.5801217038539553,0.5609690584433806
0.25480283114256824,0.8719974143477698,0.7272727272727273,0.8588446655610835,0.08093750000000001,0.009156626506024097,8.825301204819278e-06,0.09907152331394756,0.40466531440162273,0.5088959982039625
0.6117290192113246,0.5549910108184185,0.4545454545454546,0.6772249861802102,0.08572916666666668,0.35843373493975905,0.0014558232931726907,0.21844709723497602,0.2150101419878296,0.34871992238552263
0.9089989888776543,0.7629952125032926,0.18181818181818182,0.6433665008291876,0.06260416666666667,0.2630522088353414,0.6295180722891567,0.07652280379553107,0.9178498985801218,0.4891195407275555
0.46713852376137516,0.8399967679347122,0.18181818181818182,0.7782752902155888,0.036041666666666666,5.070281124497992e-05,6.495983935742972e-05,0.07897153351698806,0.8164300202839757,0.30284880411164294
0.15166835187057634,0.21098406187804994,0.8181818181818182,0.6083747927031511,0.038437500000000006,0.7951807228915664,0.1746987951807229,0.16028976635037243,0.14300202839756593,0.3314651336203786
0.4519716885743175,0.5679912734237231,0.18181818181818182,0.7090381426202322,0.0440625,0.4748995983935743,0.00028112449799196787,0.0719314355677992,0.3133874239350913,0.47130349024607315
0.37917087967644086,0.6609931520616716,0.5454545454545454,0.7659480375898287,0.03770833333333334,2.2991967871485947e-05,0.01355421686746988,0.22252831343740434,0.5192697768762677,0.3672696221105044
0.25480283114256824,0.14698276905193486,0.18181818181818182,0.41694306246545065,0.03802083333333334,0.9146586345381527,0.9528112449799196,0.09294969901030506,0.0321501014198783,0.4330735493389139
0.3488372093023256,0.8109961821228789,0.09090909090909091,0.6323106688778332,0.068125,0.06084337349397591,0.04678714859437751,0.3521069278645036,0.6338742393509128,0.5726232570819202
0.435793731041456,0.45098890997598157,0.09090909090909091,0.7120232172470979,0.031145833333333334,0.8614457831325302,0.2680722891566265,0.12661973268033874,0.26064908722109537,0.5668983875752692
0.4024266936299293,0.9199983839673562,0.18181818181818182,0.8722498618021007,0.051145833333333335,0.0031224899598393573,0.000533132530120482,0.09805121926334047,0.22920892494929007,0.8023276325179002
0.5662285136501517,0.39898785955476307,0.9090909090909092,0.6903537866224434,0.029583333333333336,0.12851405622489961,0.7289156626506024,0.1021324354657688,0.2870182555780933,0.5488458053704728
0.6016177957532861,0.6959938590759532,0.36363636363636365,0.8367606412382533,0.03239583333333333,0.04939759036144579,0.0,0.11029486787062544,0.7352941176470589,0.527429661879906
0.2800808897876643,0.04558072073055876,0.9090909090909092,0.3571586511885021,0.055104166666666676,0.9879518072289157,0.9317269076305221,0.0970309152127334,0.04036511156186613,0.398580007857664
0.5955510616784631,0.273985334503757,0.18181818181818182,0.6186567164179105,0.03229166666666667,0.3032128514056225,0.0008323293172690763,0.0970309152127334,0.2332657200811359,0.3835261668230181
0.8422649140546006,0.7159942630841143,0.8181818181818182,0.6511885019347707,0.04166666666666667,0.5351405622489961,0.0,0.04703601673298643,0.9127789046653144,0.4201444848018345
0.5187057633973711,0.9559991111820458,0.4545454545454546,0.813101160862355,0.16562500000000002,0.003825301204819277,0.0,0.3867972655851444,0.46450304259634895,0.6020774701529037
0.5460060667340749,0.7459948690963557,0.6363636363636364,0.7024046434494197,0.046875,0.13052208835341367,8.765060240963856e-06,0.08744005713702684,0.8377281947261663,0.6567122892261804
0.7128412537917088,0.8619972123436893,0.0,0.7977611940298508,0.09593750000000001,0.0887550200803213,0.9216867469879519,0.25313743495561675,0.4300202839756592,0.5023412631595827
0.6713852376137514,0.5029899603972,1.0,0.7455776672194584,0.16562500000000002,0.37851405622489964,0.0,0.38271604938271603,0.40973630831643004,0.456907127221995
0.3276036400404449,0.9479989495787814,0.8181818181818182,0.8351575456053069,0.05437500000000001,8.885542168674699e-06,0.5632530120481929,0.1562085501479441,0.3468559837728195,0.3629839880050353
0.5116279069767442,0.8319966063314479,0.6363636363636364,0.8543946932006634,0.06208333333333334,0.0015461847389558233,2.1586345381526106e-05,0.07662483420059177,0.32454361054766734,0.5648818544087107
0.6764408493427705,0.9319986263722527,0.18181818181818182,0.8190989496959646,0.042083333333333334,0.07640562248995984,0.0,0.1827364554637282,0.8468559837728195,0.4810253449755049
0.6107178968655207,0.8079961215216548,0.0,0.7929795467108901,0.045625,0.012650602409638554,0.08162650602409639,0.4816855422916029,0.37423935091277893,0.5169942029682727
0.5207280080889788,0.49098971799230345,0.4545454545454546,0.6557490326147044,0.02854166666666667,0.8724899598393575,0.5662650602409638,0.08754208754208753,0.2261663286004057,0.5889559730273655
0.6592517694641052,0.5149902028020966,1.0,0.629933665008292,0.03375,0.23995983935742973,0.7540160642570282,0.08897051321293745,0.2058823529411765,0.5410923756604847
0.6713852376137514,0.5349906068102576,0.6363636363636364,0.759452736318408,0.05208333333333334,0.4668674698795181,1.5763052208835343e-06,0.2633404754616876,0.36612576064908725,0.3413834299505288
0.4398382204246714,0.5099901018000563,0.0,0.7946655610834716,0.0378125,0.16465863453815263,2.1285140562248998e-05,0.17457402305887154,0.4148073022312373,0.3433117648473769
0.6845298281092013,0.771995394306965,0.2727272727272727,0.7569651741293533,0.4416666666666667,0.3042168674698795,2.1586345381526106e-05,0.29292929292929293,0.731237322515213,0.5939872834131127
0.558139534883721,0.8979979395583791,0.0,0.8079601990049752,0.08052083333333333,0.07389558232931727,0.0001566265060240964,0.4031221303948576,0.46348884381338745,0.7123413433398279
0.5722952477249746,0.6629931924624878,0.7272727272727273,0.7119126589275844,0.028958333333333332,0.09487951807228916,0.29518072289156627,0.08121620242832364,0.7728194726166329,0.365253088943946
0.884732052578362,0.6299925258490221,0.18181818181818182,0.6736594803758984,0.20833333333333337,0.7640562248995985,0.00013654618473895583,0.06081012141618201,0.8306288032454361,0.44089914126957397
0.5733063700707786,0.6659932530637119,0.0,0.6959093421779989,0.03104166666666667,0.024497991967871488,0.2520080321285141,0.0970309152127334,0.25456389452332656,0.42495930852556546
0.7320525783619818,0.6099921218408612,0.6363636363636364,0.6854615809839691,0.03729166666666667,0.4146586345381526,0.06536144578313254,0.23579226609529638,0.5993914807302231,0.49705738500148333
0.7745197168857432,0.8059960811208386,0.7272727272727273,0.6858485351022665,0.04197916666666667,0.1244979919678715,0.17168674698795183,0.10927456382001836,0.77079107505071,0.495149095165933
0.28918099089989885,0.9069981213620515,0.6363636363636364,0.6952736318407962,0.03895833333333334,0.0002781124497991968,0.2028112449799197,0.0732578308335884,0.7565922920892495,0.6269894723338064
0.8341759352881698,0.5689912936241311,0.4545454545454546,0.7322001105583196,0.0503125,0.061947791164658636,0.7791164658634538,0.08376696255484134,0.5091277890466531,0.4931606250851915
0.5561172901921133,0.7649952529041086,0.6363636363636364,0.7225262576008846,0.029895833333333337,4.779116465863454e-06,0.8765060240963856,0.12253851647791042,0.4249492900608519,0.5590968497181664
0.27805864509605666,0.9329986465726609,0.18181818181818182,0.820480928689884,0.09156250000000002,6.887550200803213e-05,0.04588353413654619,0.19804101622283438,0.16632860040567954,0.4027854617179419
0.7168857431749242,0.2389846274894753,0.0,0.37213930348258717,0.044479166666666674,0.9497991967871486,0.926706827309237,0.07213549637792063,0.3691683569979716,0.44099134855154387
0.6410515672396361,0.6139922026424933,1.0,0.6584577114427861,0.03968750000000001,0.4056224899598394,0.008674698795180723,0.11029486787062544,0.42697768762677485,0.5857487632197179
0.19716885743174925,0.08318148026590137,0.8181818181818182,0.29339414040906586,0.0421875,0.67570281124498,0.8785140562248996,0.08570554025099479,0.03336713995943205,0.48086097547286294
0.5480283114256825,0.8719974143477698,0.8181818181818182,0.8919845218352682,0.041875,0.0496987951807229,9.849397590361446e-05,0.07182940516273849,0.3154158215010142,0.5531474755249801
0.782608695652174,0.7139942226832982,0.0,0.8241017136539526,0.044479166666666674,0.0038955823293172695,0.0004678714859437751,0.03377206407509437,0.8225152129817445,0.4488650486293187
0.36299292214357937,0.8019960003192065,0.4545454545454546,0.881149806522941,0.055,0.006897590361445783,1.5461847389558235e-05,0.3939393939393939,0.4391480730223124,0.6112981983498905
0.6056622851365016,0.7419947882947235,1.0,0.7722222222222224,0.043645833333333335,0.048995983935742976,0.321285140562249,0.08131823283338435,0.5,0.525236732173927
0.7755308392315471,0.7869956973130857,0.2727272727272727,0.6889994472084024,0.034479166666666665,0.01636546184738956,0.5853413654618473,0.04019997959391898,0.9776876267748479,0.5086594664806485
0.5510616784630941,0.8229964245277754,0.2727272727272727,0.7451354339414042,0.037187500000000005,0.006265060240963856,0.0005913654618473896,0.09294969901030506,0.9178498985801218,0.39736126813075795
0.8099089989888777,0.6369926672518785,0.0,0.7854892205638475,0.05885416666666667,0.16967871485943778,3.765060240963855e-05,0.08223650647893072,0.7799188640973631,0.3087420521331954
0.5743174924165824,0.8289965457302237,0.6363636363636364,0.7672470978441128,0.0315625,0.21887550200803213,0.004196787148594378,0.08744005713702684,0.8012170385395538,0.4979233316495481
0.5510616784630941,0.3649871727408894,0.5454545454545454,0.7146213377556662,0.04125000000000001,0.13654618473895583,4.879518072289157e-06,0.192939495969799,0.23630831643002032,0.6018529654663684
0.49342770475227504,0.7749954549081891,0.36363636363636365,0.7030956329463793,0.059062500000000004,0.043674698795180725,0.00044477911646586345,0.17253341495765737,0.8377281947261663,0.3247460290733569
0.7249747219413549,0.5769914552273955,0.7272727272727273,0.8122996130458818,0.051145833333333335,0.7108433734939759,0.004297188755020081,0.07958371594735231,0.2383367139959432,0.4206536293587986
0.4752275025278059,0.9129982425644998,0.6363636363636364,0.6807352128247652,0.035729166666666666,6.616465863453816e-05,0.2680722891566265,0.2143658810325477,0.9908722109533469,0.5228754239530464
0.35995955510616784,0.8989979597587872,0.2727272727272727,0.7908789386401327,0.253125,0.007580321285140563,0.0,0.2735435159677584,0.462474645030426,0.5645491063911673
0.769464105156724,0.7969958993171662,1.0,0.8293808734107242,0.06718750000000001,0.12349397590361447,1.034136546184739e-05,0.18783797571676358,0.7931034482758621,0.4809812458406497
0.3033367037411527,0.19398371847111315,0.5454545454545454,0.41343283582089563,0.03958333333333334,0.9528112449799196,0.9538152610441767,0.12968064483216,0.08995943204868155,0.6928976338809644
0.29221435793731043,0.8409967881351202,0.7272727272727273,0.8428689883913766,0.15208333333333335,0.005843373493975903,0.007720883534136546,0.26027956330986635,0.40466531440162273,0.7343307755835117
0.6228513650151668,0.8239964447281835,0.5454545454545454,0.8617744610281924,0.13333333333333336,0.006606425702811245,0.025803212851405626,0.2939495969799,0.20892494929006084,0.5012227487391656
0.6956521739130435,0.7369946872926832,0.5454545454545454,0.705223880597015,0.07062500000000001,0.07720883534136547,0.643574297188755,0.10417304356698297,0.6754563894523328,0.5253489845171946
0.660262891809909,0.8749974749489939,0.18181818181818182,0.8018242122719735,0.02854166666666667,0.009799196787148594,1.034136546184739e-05,0.32353841444750536,0.6186612576064909,0.4409432404044291
0.6905965621840243,0.46998929378373444,1.0,0.5324488667772251,0.051458333333333335,0.026907630522088357,0.8303212851405622,0.10009182736455463,0.2079107505070994,0.5132337494688058
0.621840242669363,0.8289965457302237,0.36363636363636365,0.738170259812051,0.04302083333333334,0.1817269076305221,0.001536144578313253,0.07448219569431691,0.6156186612576064,0.473079482677058
0.7553083923154702,0.5709913340249473,0.8181818181818182,0.6059977888336099,0.08958333333333333,0.4819277108433735,1.0542168674698796e-06,0.2347719620446893,0.9787018255578094,0.3681796678934244
0.5419615773508595,0.7039940206792177,0.9090909090909092,0.7521558872305142,0.043437500000000004,0.09357429718875503,0.0,0.2194674012855831,0.7119675456389453,0.4134654703774084
0.5470171890798787,0.8819976163518503,0.2727272727272727,0.8539524599226093,0.22812500000000002,0.15863453815261044,0.0,0.06846240179573514,0.4290060851926978,0.5727555544864855
0.5733063700707786,0.6309925460494302,0.0,0.7210060807075733,0.04697916666666667,0.21686746987951808,2.5e-06,0.42250790735639215,0.6825557809330629,0.5446563875592332
0.7209302325581395,0.8679973335461376,0.0,0.7789110005527917,0.03177083333333333,0.002068273092369478,9.26706827309237e-05,0.21742679318436894,0.6501014198782962,0.48100129090194754
0.596562184024267,0.607992081440045,0.09090909090909091,0.7114980652294086,0.027708333333333335,0.20783132530120482,0.7359437751004017,0.2031425364758698,0.5436105476673428,0.5187381233011811
0.16885743174924167,0.9209984041677642,0.5454545454545454,0.827639579878386,0.06354166666666666,0.000141566265060241,0.07188755020080322,0.23171104989286806,0.31947261663286003,0.6744160873643951
0.5591506572295248,0.8279965255298156,0.8181818181818182,0.8494748479823108,0.06343750000000001,0.11044176706827309,0.0,0.19191919191919193,0.9148073022312374,0.6119276132746414
0.35490394337714865,0.12898240544459,0.7272727272727273,0.4513266998341626,0.033125,0.822289156626506,0.9076305220883535,0.10519334761759004,0.038438133874239354,0.43156616072931947
0.583417593528817,0.4639891725812862,0.6363636363636364,0.7430071862907685,0.025,0.09829317269076306,1.3052208835341367e-06,0.14498520559126618,0.3509127789046653,0.3630441231889287
0.7664307381193125,0.7789955357098214,0.7272727272727273,0.8407960199004976,0.03958333333333334,0.0007198795180722892,0.0,0.09907152331394756,0.5963488843813387,0.5010744152855618
0.47118301314459055,0.7629952125032926,1.0,0.7483969043670538,0.04072916666666667,0.05441767068273092,0.0,0.10927456382001836,0.47971602434077076,0.4952693655337198
0.49848331648129424,0.710994162082074,0.4545454545454546,0.7968767274737425,0.07125000000000001,0.00497991967871486,2.7208835341365464e-05,0.5173961840628507,0.31744421906693715,0.5533719802115155
0.5985844287158746,0.7999959599183903,0.6363636363636364,0.7943338861249309,0.029687500000000002,0.022590361445783132,6.375502008032129e-05,0.1613100704009795,0.8498985801217038,0.5562865321242152
0.6855409504550052,0.6119921622416773,0.36363636363636365,0.712382531785517,0.030312500000000003,0.7961847389558234,0.006495983935742972,0.08427711458014488,0.5973630831643002,0.4050946527794482
0.5803842264914054,0.6909937580739131,0.5454545454545454,0.7468214483139857,0.035,0.014257028112449801,0.0004327309236947792,0.16028976635037243,0.7778904665314402,0.3808922457684875
0.5106167846309404,0.2549849506960041,0.09090909090909091,0.6978717523493644,0.0690625,0.8343373493975904,2.459839357429719e-06,0.23273135394347513,0.34787018255578095,0.44075080781597026
0.5106167846309404,0.9279985455706206,0.4545454545454546,0.8117191818684357,0.033229166666666664,0.00019377510040160644,0.13453815261044177,0.1970207121722273,0.5202839756592292,0.5533358991011794
0.5409504550050557,0.6049920208388209,0.4545454545454546,0.7098120508568271,0.2989583333333333,0.5120481927710844,0.28714859437751006,0.17967554331190694,0.6713995943204869,0.8100610171665905
0.10717896865520728,0.11598214283928536,0.0,0.5572139303482588,0.03645833333333334,0.9367469879518073,0.9347389558232932,0.08927660442811958,0.0629817444219067,0.23452721718423014
0.40748230535894847,0.6139922026424933,0.4545454545454546,0.7412382531785517,0.0765625,0.0011847389558232932,0.0018072289156626507,0.3092541577390062,0.5030425963488844,0.34062171762121246
0.5490394337714865,0.9269985253702125,0.0,0.8185737976782754,0.07864583333333333,0.00034337349397590365,0.5451807228915664,0.02122232425262728,0.359026369168357,0.481470345336316
0.4327603640040445,0.9379987475747009,0.36363636363636365,0.8123548922056385,0.15416666666666667,0.014457831325301205,0.0,0.36741148862360984,0.18255578093306288,0.423716514725102
0.38119312436804853,0.9759995151902068,0.5454545454545454,0.860668877833057,0.22604166666666667,0.00010742971887550202,0.09397590361445785,0.1327415569839812,0.26774847870182555,0.4652939808689935
0.5995955510616785,0.7559950711004362,0.18181818181818182,0.7611387506909896,0.05708333333333334,0.045582329317269084,0.0020180722891566267,0.30517294153657787,0.2870182555780933,0.4134093442057746
0.28311425682507585,0.4059880009576194,0.7272727272727273,0.7385019347705916,0.0325,0.5090361445783133,0.09789156626506025,0.1072339557188042,0.19066937119675456,0.6926170030227952
0.8756319514661274,0.4799894957878149,0.4545454545454546,0.6360696517412936,0.16145833333333334,0.20682730923694778,0.0001636546184738956,0.08917457402305887,0.5740365111561866,0.5809259214714678
0.4196157735085945,0.7199943438857465,0.6363636363636364,0.6536207849640687,0.051250000000000004,0.48293172690763053,0.0,0.1766146311600857,0.6277890466531441,0.7087332323062243
